ccode,MinisterPersonalID,country_name,country_name2,foreignminister,fminday,fminmonth,fminyear,fmoutday,fmoutmonth,fmoutyear,portfolio_name,post_name,acting,Term_no,repeated_terms,HeadofGovernment,sex,birthyear,deadyear,birthplace,marital,children,nr_children,fambgnoble,fambgprof,education,edufield,school_name,sec_school_name,Farmer,Business,Worker,Cleric,Politics,Law,Whitecollar,Int_org,InternationalOrganizationname,Diplomat,Dip_post,Dip_country,Mili_edu,Mili_service,Mili_rank,Mili_combat,Combat_war,Mili_injury,Rebel,party,party_name,party_lead,parliament_bg,Former_minister,Former_min_post,Former_gov_office,Former_gov_post,org_connections,organisation,Manner_out,Reason_out,version
710,710037,China,China,Ye Gongchao 叶公超,5,4,1949,1,10,1949,"Ministry of Foreign Affairs,the National government ",Acting minister of foreign affairs,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,v210301
710,710038,China,China,Zhou Enlai 周恩来,19,10,1949,11,2,1958,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,2,1,1898,1976,"Huaian 淮安, China",2,1,0,1,6,4,06,"Nankai University, Tianjin, China",9999,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,General (Shangjiang),2,"The Sino-Japanese War, The first and second Chinese Civil War",2,2,2,The Communist Party,2,1,1,9999,1,9999,1,9999,1,23,v210301
710,710039,China,China,Chen Yi陈毅,11,2,1958,6,1,1972,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1901,1972,"Lezhi 乐至, China",5,2,4,1,1,4,06,"Sino French University (Beijing), Beijing, China ",9999,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Marshal (Yuanshuai),2,"The Sino-Japanese War, The first and second Chinese Civil War",2,2,2,The Communist Party,2,1,2,Deputy Prime Minister,2,Vice chairman of the National Defense Commission,1,9999,2,9999,v210301
710,710040,China,China,Ji Pengfei 姬鹏飞,7777,4,1971,7777,11,1974,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,3,1,1,1,1,1910,2000,"Linyi 临猗, China",5,2,7,1,1,2,09,"Army Hospital of Xi'an, Xi'an, China",9999,1,1,2,1,2,1,1,1,9999,2,Ambassador Extraordinary and Plenipotentiary to Democratic Republic of Germany,Democratic Republic of Germany,1,2,7777,2,"The Sino-Japanese War, The first and second Chinese Civil War",2,2,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,29,v210301
710,710041,China,China,Qiao Guanhua 乔冠华,7777,11,1974,2,12,1976,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1913,1983,"Yancheng 盐城, China",2,2,3,1,2,5,06,"Eberhard Karls Universität in Tübingen,Tübingen,German","Qinghua University,Beijing, China",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,2,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,29,v210301
710,710042,China,China,Huang Hua 黄华,2,12,1976,19,11,1982,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1913,2010,"Cixian 磁县, China ",2,2,7777,1,1,4,02,"Yenching University, Beijing, China ",9999,1,1,1,1,2,1,1,1,9999,2,"Ambassador Extraordinary and Plenipotentiary to The Republic of Ghana, United Arab Republic, Canada ","The Republic of Ghana, United Arab Republic, Canada ",1,1,9999,1,9999,9999,2,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710043,China,China,Wu Xueqian 吴学谦,19,11,1982,12,4,1988,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1921,2008,"Shanghai 上海, China",2,2,1,1,7777,4,7777,"National Jinan University, Shanghai, China",9999,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,2,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710044,China,China,Qian Qichen 钱其琛,12,4,1988,18,3,1998,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1928,6666,"Tianjin 天津, China",2,2,2,1,7,3,12,"Affiliated Middle School of Datong University, Shanghai, China",9999,1,1,1,1,2,1,2,1,9999,2,Ambassador Extraordinary and Plenipotentiary to Guinea,Guinea,1,1,9999,1,9999,9999,2,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710045,China,China,Tang Jiaxuan 唐家璇,18,3,1998,17,3,2003,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1938,6666,"Zhenjiang 镇江, China ",2,2,2,1,7777,4,12,"Beijing University, Beijing, China",9999,1,1,1,1,2,1,2,1,9999,2,Envoy Extraordinary and Minister Plenipotentiary to Japan,Japan,1,1,9999,1,9999,9999,1,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710046,China,China,Li Zhaoxing 李肇星,17,3,2003,27,4,2007,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1940,6666,"Qingdao 青岛, China",2,2,1,1,1,4,12,"Beijing University, Beijing, China",9999,1,1,1,1,2,1,1,1,9999,2,Ambassador Extraordinary and Plenipotentiary to USA,USA,1,1,9999,1,9999,9999,1,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710047,China,China,Yang Jiechi 杨洁篪,27,4,2007,16,3,2013,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1950,6666,"Shanghai 上海, China",2,2,1,1,7777,5,0612,"Nanjing University, Nanjing, China","The London School of Economics and Political Science, London, England",1,1,2,1,2,1,1,1,9999,2,Ambassador Extraordinary and Plenipotentiary to USA,USA,1,1,9999,1,9999,9999,1,2,The Communist Party,1,1,1,9999,1,9999,1,9999,1,11,v210301
710,710048,China,China,Wang Yi 王毅,16,3,2013,6666,6666,6666,"Ministry of Foreign Affairs, The People's Republic of China",Minister of foreign affairs,1,1,1,1,1,1953,6666,"Beijing 北京, China",2,2,1,1,7777,5,0212,"China Foreign Affairs University，Beijing, China","Beijing International Studies University, Beijing, China",2,1,1,1,2,1,1,1,9999,2,Ambassador Extraordinary and Plenipotentiary to Japan,Japan,1,1,9999,1,9999,9999,1,2,The Communist Party,1,1,1,9999,1,9999,1,9999,6666,6666,v210301
740,740005,Japan,Japan,Sawa Nobuyoshi,18,2,1868,13,3,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,2,1,1,1835,1873,Kyoto,2,2,4,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,2,Ikuno Rebellion,1,2,1,9999,1,1,1,9999,2,Counselor（参与）,1,9999,1,31,v210301
740,740001,Japan,Japan,Prince Komatsu Akihito,2,2,1868,10,2,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,1,1,1,1846,1903,Kyoto,2,2,1,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,General,2,"Saga Rebellion, Satsuma Rebellion, First Sino-Japanese War ",1,1,1,9999,1,1,1,9999,1,9999,1,9999,1,26,v210301
740,740006,Japan,Japan,Prince Yamashina Akira,10,2,1868,11,6,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,1,1,1,1816,1898,Kyoto,2,2,2,2,6,7777,7777,7777,7777,1,1,1,2,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,1,9999,1,1,2,Cabinet member（議定）,2,General Official of the Imperial Household in charge of the State affairs（国事御用掛）,1,9999,1,29,v210301
740,740002,Japan,Japan,Sanjo Sanetomi,10,2,1868,13,3,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,1,2,1,1837,1891,Kyoto,2,2,12,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,2,1,9999,1,1,2,Cabinet member（議定）,2,General Official of the Imperial Household in charge of the State affairs（国事御用掛）,1,9999,1,26,v210301
740,740003,Japan,Japan,Date Munenari,10,2,1868,13,3,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,2,1,1,1818,1892,Edo (Tokyo),2,2,19,2,1,7777,7777,7777,7777,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,military staff,1,9999,9999,1,1,9999,1,1,1,9999,2,Military Staff（軍事参謀）,1,9999,1,31,v210301
740,740004,Japan,Japan,Higashikuze Michitomi,10,2,1868,13,3,1868,7777,Director-General for Foreign Affairs（外国事務総裁）,1,1,1,1,1,1833,1912,Kyoto,2,2,7,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,2,1,9999,1,1,1,9999,1,9999,1,9999,1,31,v210301
740,740003,Japan,Japan,Date Munenari,11,6,1868,3,8,1869,7777,Governor for Foreing Affairs（外務官知事）,1,2,2,1,1,1818,1892,Edo (Tokyo),2,2,19,2,1,7777,7777,7777,7777,2,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,military staff,1,9999,9999,1,1,9999,1,1,1,9999,2,Military Staff（軍事参謀）,1,9999,1,26,v210301
740,740005,Japan,Japan,Sawa Nobuyoshi,3,8,1869,15,8,1871,7777,Governor for Foreing Affairs（外務官知事）,1,2,2,1,1,1835,1873,Kyoto,2,2,4,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,2,Ikuno Rebellion,1,2,1,9999,1,1,1,9999,2,Counselor（参与）,1,9999,1,31,v210301
740,740007,Japan,Japan,Iwakura Tomomi,29,8,1871,15,12,1871,7777,Foreign Secretary(外務卿),1,1,1,1,1,1825,1883,Kyoto,2,2,11,2,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,2,1,9999,1,1,1,9999,2,Counselor（参与）,1,9999,1,26,v210301
740,740008,Japan,Japan,Soejima Taneomi,15,12,1871,28,10,1873,7777,Foreign Secretary(外務卿)→外務省事務総裁（Governor of Ministory of Foreign Affairs）,1,1,1,1,1,1828,1905,Saga,2,2,3,1,6,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,2,"Counselor（参与）,Associate Cunselor（参議）",1,9999,1,24,v210301
740,740009,Japan,Japan,Terajima Munenori,28,10,1873,10,9,1879,7777,Foreign Secretary(外務卿),1,1,1,1,1,1832,1893,Akune,2,2,3,1,1,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,2,Anglo-Satsuma War,1,1,1,9999,1,1,1,9999,1,9999,1,9999,1,26,v210301
740,740010,Japan,Japan,Inoue Kaoru,10,9,1879,16,9,1887,7777,Foreign Governor→Minister for Foreign Affairs,1,1,1,1,1,1835,1915,Yamaguchi,5,2,4,1,6,7777,7777,7777,7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,2,2,soldier,2,Second Chōshū expedition,2,2,1,9999,1,1,2,Minister of Industry（工部卿）,2,Associate Cunselor（参議）,1,9999,1,24,v210301
740,740011,Japan,Japan,Ito Hirobumi,16,9,1887,1,2,1888,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1841,1909,Hikari,5,2,7,1,1,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,soldier,2,Second Chōshū expedition,1,2,1,9999,1,1,2,Minister of the Imperial Household（宮内卿）,2,Counselor（参与）,1,9999,1,32,v210301
740,740012,Japan,Japan,Okuma Shigenobu,1,2,1888,24,12,1889,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1838,1922,Saga,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Constitutional Reform Party（立憲改進党）,2,1,2,Minister of Finance（大蔵卿）,2,Associate Cunselor（参議）,1,9999,3,9999,v210301
740,740013,Japan,Japan,Aoki Shuzo,24,12,1889,29,5,1891,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1844,1914,Onoda,5,2,2,1,9,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,2,envoy,Germany,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,31,v210301
740,740014,Japan,Japan,Enomoto Takeaki,29,5,1891,8,8,1892,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1836,1908,Edo (Tokyo),2,2,6,1,6,3,0605,"Syohe School（昌平黌）, Edo, Japan","Nagasaki Naval Training Center（長崎海軍伝習所), Nagasaki, Japan",1,1,1,1,2,1,1,1,9999,2,envoy,Russia,1,2,lieutenant general (navy),2,Boshin War,1,2,1,9999,1,1,2,Minister of Education（文部大臣）,2,Highest Member of the Decoration Bureau（議定官）,1,9999,1,12,v210301
740,740015,Japan,Japan,Mutsu Munemitsu,8,8,1892,5,6,1895,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1844,1897,Wakayama,2,2,4,1,6,3,10,"Kobe Navy Training Center（神戸海軍操練所）, Kobe, Japan",7777,1,1,1,1,2,1,1,1,9999,2,envoy,USA,2,1,soldier,1,9999,9999,2,1,9999,1,2,2,Minister of Agriculture and Commerce（農商務大臣）,2,General affairs official in Foreign Affairs Bureau（外国事務局御用係）,1,9999,3,9999,v210301
740,740016,Japan,Japan,Saionji Kinmochi,5,6,1895,22,9,1896,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,3,1,2,1,1,1849,1940,Kyoto,2,2,4,2,6,4,07,"Université de Paris (La Sorbonne), Paris, France",7777,1,2,1,1,2,1,1,1,9999,2,envoy,"Austria, Germany",1,2,soldier,2,Boshin War,1,2,1,9999,1,2,2,Minister of Education（文部大臣）,2,9999,1,9999,1,12,v210301
740,740012,Japan,Japan,Okuma Shigenobu,22,9,1896,6,11,1897,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1838,1922,Saga,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Constitutional Party（憲政党）,2,1,2,Minister for Foreign Affairs（外務大臣）,2,Associate Cunselor（参議）,1,9999,1,24,v210301
740,740017,Japan,Japan,Nishi Tokujiro,6,11,1897,30,6,1898,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1847,1912,Kagoshima,2,2,2,1,6,4,08,"Saint Petersburg State University, Saint Petersburg, Russia",7777,1,1,1,1,2,1,1,1,9999,2,envoy,"France, Russia",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,2,The Privy Council of Japan枢密顧問官,1,9999,1,12,v210301
740,740012,Japan,Japan,Okuma Shigenobu,30,6,1898,8,11,1898,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,3,2,2,1,1838,1922,Saga,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Constitutional Party（憲政党）,2,1,2,Minister for Foreign Affairs（外務大臣）,2,Associate Cunselor（参議）,1,9999,1,12,v210301
740,740013,Japan,Japan,Aoki Shuzo,8,11,1898,19,10,1900,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1844,1914,Onoda,5,2,3,1,9,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,2,envoy,Germany,1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740018,Japan,Japan,Kato Takaaki,19,10,1900,2,6,1901,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1860,1926,Aisai,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,2,envoy,UK,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740019,Japan,Japan,Sone Arasuke,2,6,1901,21,9,1901,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1849,1910,Hagi,2,2,9,1,6,3,10,"Military School（兵学寮）, Osaka, Japan",7777,1,1,1,1,2,1,1,1,9999,2,envoy,France,2,2,soldier,2,Boshin War,1,2,2,National Association（国民協会）,1,2,2,Minister of Agriculture and Commerce（農商務大臣）,1,9999,1,9999,1,32,v210301
740,740020,Japan,Japan,Komura Jutaro,21,9,1901,7,1,1906,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1855,1911,Nichinan,2,2,3,1,6,4,08,"Harvard University, Cambridge, USA","University of Tokyo, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,2,envoy,"China, Korea, USA, Russia",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,2,Chief Delegate（講和会議全権）,1,9999,1,12,v210301
740,740018,Japan,Japan,Kato Takaaki,7,1,1906,3,3,1906,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1860,1926,Aisai,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,2,envoy,UK,1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,22,v210301
740,740016,Japan,Japan,Saionji Kinmochi,3,3,1906,19,5,1906,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,2,1,1849,1940,Kyoto,2,2,4,2,6,4,07,"Kaisei School（開成学校）, Edo, Japan","Université de Paris (La Sorbonne), Paris, France",1,2,1,1,2,1,1,1,9999,2,envoy,"Austria, Germany",1,2,soldier,2,Boshin War,1,2,1,9999,1,2,2,Minister of Education（文部大臣）,2,9999,1,9999,1,32,v210301
740,740021,Japan,Japan,Hayashi Tadasu,19,5,1906,14,7,1908,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1850,1913,Sakura,2,2,2,1,9,3,7777,Seitokusyoin School（藩校成徳書院）,7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","UK, China, Russia, ",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,2,9999,1,9999,1,12,v210301
740,740022,Japan,Japan,Terauchi Masatake,14,7,1908,27,8,1908,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1852,1919,Yamaguchi,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Army Minister,2,"Boshin War, Russo-Japanese War",2,2,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,32,v210301
740,740020,Japan,Japan,Komura Jutaro,27,8,1908,30,8,1911,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1855,1911,Nichinan,2,2,3,1,6,4,08,"Harvard University, Cambridge, USA","University of Tokyo, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","UK, China, Korea, USA, Russia",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,2,Chief Delegate（講和会議全権）,1,9999,1,12,v210301
740,740023,Japan,Japan,Uchida Yasuya,30,8,1911,21,12,1912,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1865,1936,Hikawa,2,2,2,1,9,4,08,"University of Tokyo, Tokyo, Japan","Doshisya University, Kyoto,Japan",1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Austria, China",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740024,Japan,Japan,Katsura Taro,21,12,1912,29,1,1913,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1847,1913,Hagi,5,2,9,1,6,3,06,"Yokohama Language School, Yokohama, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,"Boshin War, First Sino-Japanese War",1,2,1,9999,1,2,2,Prime Minister（内閣総理大臣）,1,9999,1,9999,1,32,v210301
740,740018,Japan,Japan,Kato Takaaki,29,1,1913,19,2,1913,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,3,2,1,1,1860,1926,Aisai,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,2,envoy,UK,1,1,9999,1,9999,9999,1,1,9999,1,2,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740025,Japan,Japan,Makino Nobuaki,19,2,1913,14,4,1914,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1861,1949,Kagoshima,2,2,3,1,6,3,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,envoy,"Italy, Austria",1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister of Agriculture and Commerce（農商務大臣）,1,9999,1,9999,1,12,v210301
740,740018,Japan,Japan,Kato Takaaki,14,4,1914,10,8,1915,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,4,2,1,1,1860,1926,Aisai,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,2,envoy,UK,1,1,9999,1,9999,9999,1,2,Constitutional Association of Allies（立憲同志会）,1,2,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,22,v210301
740,740012,Japan,Japan,Okuma Shigenobu,10,8,1915,13,10,1915,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,4,2,2,1,1838,1922,Saga,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Constitutional Main Party（憲政本党）,2,1,2,Prime Minister（内閣総理大臣）,2,Associate Cunselor（参議）,1,9999,1,32,v210301
740,740026,Japan,Japan,Ishii Kikujiro,13,10,1915,9,10,1916,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1866,1945,Mobara,2,2,5,1,7777,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,ambassador,France,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740022,Japan,Japan,Terauchi Masatake,9,10,1916,21,11,1916,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,2,1,1852,1919,Yamaguchi,5,2,4,1,6,7777,7777,7777,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Army Minister,2,"Boshin War, Russo-Japanese War",1,1,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,32,v210301
740,740027,Japan,Japan,Motono Ichiro,21,11,1916,23,4,1918,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1862,1918,Saga,2,2,1,1,6,5,08,"Université de Lyon, Lyon, France",7777,1,2,1,1,2,1,2,1,9999,2,"ambassador, envoy","Russia, Belgium, France",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,3,9999,v210301
740,740028,Japan,Japan,Goto Shimpei,23,4,1918,29,9,1918,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1857,1929,Osyu,2,2,4,1,6,4,09,"Sukagawa Medical School, Sukagawa, Japan",7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister of Home Affairs（内務大臣）,1,9999,1,9999,1,12,v210301
740,740023,Japan,Japan,Uchida Yasuya,29,9,1918,2,9,1923,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1865,1936,Hikawa,2,2,2,1,9,4,08,"University of Tokyo, Tokyo, Japan","Doshisya University, Kyoto,Japan",1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Austria, Russia, USA, China",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740030,Japan,Japan,Ijuin Hikokichi,19,9,1923,7,1,1924,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1864,1924,Kagoshima,2,2,8,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Italy, China",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740029,Japan,Japan,Yamamoto Gonnohyoue,2,9,1923,19,9,1923,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1852,1933,Kagoshima,2,2,6,1,6,4,10,"Imperial Japanese Naval Academy, Tokyo, Japn",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Navy Minister,2,"Anglo-Satsuma War, Boshin War, First Sino-Japanese War, Russo-Japanese War",1,1,1,9999,1,1,2,Navy Minister（海軍大臣）,1,9999,1,9999,1,32,v210301
740,740031,Japan,Japan,Matsui Keishiro,7,1,1924,11,6,1924,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1868,1946,Osaka,2,2,4,1,7777,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,ambassador,France,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740032,Japan,Japan,Shidehara Kijuro,11,6,1924,20,4,1927,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1872,1951,Osaka,2,2,3,1,1,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,envoy,"Netherland, USA",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740033,Japan,Japan,Tanaka Giichi,20,4,1927,1,7,1929,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1864,1929,Hagi,2,2,6,1,6,4,10,"Army War College, Tokyo, Japan","Imperial Japanese Army Academy, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,"First Sino-Japanese War, Russo-Japanese War",1,1,2,Constitutional Association of Political Friendship（立憲政友会）,2,2,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,12,v210301
740,740032,Japan,Japan,Shidehara Kijuro,2,7,1929,13,12,1931,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1872,1951,Osaka,2,2,3,1,1,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,envoy,"Netherland, USA",1,1,9999,1,9999,9999,1,2,Social Integretion Party（同和会）,1,2,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740034,Japan,Japan,Inukai Tsuyoshi,13,12,1931,14,1,1932,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1855,1932,Okayama,5,2,3,1,6,2,7777,Private,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Constitutional Association of Political Friendship（立憲政友会）,2,2,2,Minister of Communications（逓信大臣）,1,9999,1,9999,1,32,v210301
